relative_path,filename,session,policy,robot,file_type,size_bytes,sha256,validation_status
HWS-002-FIFO/HWS-002-FIFO_20260714_094217_db3/HWS-002-FIFO_20260714_094217_db3.db3,HWS-002-FIFO_20260714_094217_db3.db3,HWS-002-FIFO,FIFO,,db3,1273614336,c3df9aebc022a93f3e7810e7541a01c27051917c9241269a255da5048166fc8c,VALID
HWS-002-FIFO/HWS-002-FIFO_20260714_094217_db3/metadata.yaml,metadata.yaml,HWS-002-FIFO,FIFO,,yaml,1851,7d129683753c9ecebf169c16e781514d06c183318e0bf2d34e9b6f8604dce496,VALID
HWS-002-FIFO/HWS-002-FIFO_20260714_094217_mcap/HWS-002-FIFO_20260714_094217_mcap.mcap,HWS-002-FIFO_20260714_094217_mcap.mcap,HWS-002-FIFO,FIFO,,mcap,1148092225,2536bc2e667d3adc066028bd347b6f45cfbf5406641f8da0a83ce8d42cefbd86,VALID
HWS-002-FIFO/HWS-002-FIFO_20260714_094217_mcap/metadata.yaml,metadata.yaml,HWS-002-FIFO,FIFO,,yaml,1850,d2f1c9eceba2bbcf6667bc221a2fba903c4ee827eab9e0f9894eb50e88dd5155,VALID
HWS-002-FIFO/bacs_scheduler_log_HWS-002-FIFO_FIFO_20260714_094217.csv,bacs_scheduler_log_HWS-002-FIFO_FIFO_20260714_094217.csv,HWS-002-FIFO,FIFO,,csv,483561,8b774f48695bf477b348237871616ae4554a11a496aa3c62b06741c00a1ec34f,VALID
HWS-002-FIFO/vicon_ground_truth_HWS-002-FIFO_limo01_20260714_094217.csv,vicon_ground_truth_HWS-002-FIFO_limo01_20260714_094217.csv,HWS-002-FIFO,FIFO,limo01,csv,76678501,025e14621d1aff5f786a426e8eb822ecd4fd90225b8db1a91a5a93d5952b47ed,VALID
HWS-002-FIFO/vicon_ground_truth_HWS-002-FIFO_limo02_20260714_094217.csv,vicon_ground_truth_HWS-002-FIFO_limo02_20260714_094217.csv,HWS-002-FIFO,FIFO,limo02,csv,76680589,4659678cafec6bd48b5401ed0078ce31a0e04655584c5332edb4e2cd8e810295,VALID
HWS-003-BACS/HWS-003-BACS_20260715_101342_db3/HWS-003-BACS_20260715_101342_db3.db3,HWS-003-BACS_20260715_101342_db3.db3,HWS-003-BACS,BACS,,db3,1273581568,810f59284b1fd7efaa865941ec28f44a933d0ce69625b0090728a175098aa9f6,VALID
HWS-003-BACS/HWS-003-BACS_20260715_101342_db3/metadata.yaml,metadata.yaml,HWS-003-BACS,BACS,,yaml,1851,9c7a05d0d347659f0cf42ab21ab371c37b22a8d73b6ed4f1291d1663ff4ab0ab,VALID
HWS-003-BACS/HWS-003-BACS_20260715_101342_mcap/HWS-003-BACS_20260715_101342_mcap.mcap,HWS-003-BACS_20260715_101342_mcap.mcap,HWS-003-BACS,BACS,,mcap,1148083828,e7f76b5441673a94a07e2bf6b0a67e1cd52d6993a2928f973854f5bc237ee18c,VALID
HWS-003-BACS/HWS-003-BACS_20260715_101342_mcap/metadata.yaml,metadata.yaml,HWS-003-BACS,BACS,,yaml,1850,178c8d0bafd56661399aca8519a5df4f8d8707cfbf97c7bc44efb395de40beb2,VALID
HWS-003-BACS/bacs_scheduler_log_HWS-003-BACS_BACS_20260715_101342.csv,bacs_scheduler_log_HWS-003-BACS_BACS_20260715_101342.csv,HWS-003-BACS,BACS,,csv,476586,830331fb77c8ed68d0ee487bc83a88e220dcf0d01ccaf65ff88472776e49ae07,VALID
HWS-003-BACS/vicon_ground_truth_HWS-003-BACS_limo01_20260715_101342.csv,vicon_ground_truth_HWS-003-BACS_limo01_20260715_101342.csv,HWS-003-BACS,BACS,limo01,csv,76683342,6cd706c376a5e5f75f02cee7dac61234d7d48817da0e73ec23e996b76df78e62,VALID
HWS-003-BACS/vicon_ground_truth_HWS-003-BACS_limo02_20260715_101342.csv,vicon_ground_truth_HWS-003-BACS_limo02_20260715_101342.csv,HWS-003-BACS,BACS,limo02,csv,76676860,a1e3e2dbfcbc125bea19c20dfe044025b40e5736050bc665edd8aa53ed419520,VALID
HWS-005-BACS+/HWS-005-BACS+_20260716_095508_db3/HWS-005-BACS+_20260716_095508_db3.db3,HWS-005-BACS+_20260716_095508_db3.db3,HWS-005-BACS+,BACS+,,db3,1273589760,614d195d35de0f175c6ecc4b036cbddee1eb3241a5c320f062f9ee28a9170d67,VALID
HWS-005-BACS+/HWS-005-BACS+_20260716_095508_db3/metadata.yaml,metadata.yaml,HWS-005-BACS+,BACS+,,yaml,1852,23120ec84407d428d22b24eb039afec25ae5703ac940ebde796ffc30344c1896,VALID
HWS-005-BACS+/HWS-005-BACS+_20260716_095508_mcap/HWS-005-BACS+_20260716_095508_mcap.mcap,HWS-005-BACS+_20260716_095508_mcap.mcap,HWS-005-BACS+,BACS+,,mcap,1148095464,9c74616694e757d2d697c35c92af28dace6568044c6b6b75e5a083efe17ac4ce,VALID
HWS-005-BACS+/HWS-005-BACS+_20260716_095508_mcap/metadata.yaml,metadata.yaml,HWS-005-BACS+,BACS+,,yaml,1851,d68237989e8b3e31c126a9b2a1699022b11d1ebc8c54c31f580c2a9c67ea1bea,VALID
HWS-005-BACS+/bacs_scheduler_log_HWS-005-BACS+_BACS+_20260716_095508.csv,bacs_scheduler_log_HWS-005-BACS+_BACS+_20260716_095508.csv,HWS-005-BACS+,BACS+,,csv,488531,383f6d9f64f1fc6e5708137565620ebf1dca9edf3e557421766a9d3157791a32,VALID
HWS-005-BACS+/vicon_ground_truth_HWS-005-BACS+_limo01_20260716_095508.csv,vicon_ground_truth_HWS-005-BACS+_limo01_20260716_095508.csv,HWS-005-BACS+,BACS+,limo01,csv,76684472,a8ee0aca92834ce20f3ea2f6dcc3715bee95157b61cd0c812b601293442c8a85,VALID
HWS-005-BACS+/vicon_ground_truth_HWS-005-BACS+_limo02_20260716_095508.csv,vicon_ground_truth_HWS-005-BACS+_limo02_20260716_095508.csv,HWS-005-BACS+,BACS+,limo02,csv,76687340,0925672e1c22e71c0da0b93708e929823d2d737f2f307af6ce93e5f2cb0dc006,VALID
HWS-101-FIFO/fused_HWS-101-FIFO.csv,fused_HWS-101-FIFO.csv,HWS-101-FIFO,FIFO,,csv,1323977,b053dcfac64ceb91c60ac172b2cc6cfbadc6bb07e09401af22077e957befc4d3,VALID
HWS-101-FIFO/logs/candidates_limo01.csv,candidates_limo01.csv,HWS-101-FIFO,FIFO,limo01,csv,89014,92d1711555065fa1ec99bc52907b323d6ef65b12de3d7e5f43879efae111048c,VALID
HWS-101-FIFO/logs/candidates_limo02.csv,candidates_limo02.csv,HWS-101-FIFO,FIFO,limo02,csv,89019,2b4c45ac60d7e0c6bab3e328916b51fe0156bb99cb27703adfe52c967b308f92,VALID
HWS-101-FIFO/logs/clock_limo01_end.txt,clock_limo01_end.txt,HWS-101-FIFO,FIFO,limo01,txt,18,9ca9a3b0c9a6a431207abb2e9ae512fbed0a4cd13b160c6ee9c4977f23e6cbce,VALID
HWS-101-FIFO/logs/clock_limo01_start.txt,clock_limo01_start.txt,HWS-101-FIFO,FIFO,limo01,txt,18,c5bf4f079333f7be9716a5c4e208a438b2ccb3e7e1d458ce7baf3cba22f6e983,VALID
HWS-101-FIFO/logs/clock_limo02_end.txt,clock_limo02_end.txt,HWS-101-FIFO,FIFO,limo02,txt,19,d75d518c9cb6494188e481721b07dfb3ca01081f083c00acfe9a17938578288b,VALID
HWS-101-FIFO/logs/clock_limo02_start.txt,clock_limo02_start.txt,HWS-101-FIFO,FIFO,limo02,txt,18,e4c0fe35434ef283c1126507bd1dcf5c2bbddf8735ca0fd4b9c178d5e72aa1e4,VALID
HWS-101-FIFO/logs/received_server.csv,received_server.csv,HWS-101-FIFO,FIFO,,csv,599,38336a957e62a2475476028e0332356a74a2b4de240d5cb7ee32615e0aab1517,VALID
HWS-101-FIFO/logs/serial_limo01.csv,serial_limo01.csv,HWS-101-FIFO,FIFO,limo01,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-101-FIFO/logs/serial_limo02.csv,serial_limo02.csv,HWS-101-FIFO,FIFO,limo02,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-101-FIFO/logs/serial_server.csv,serial_server.csv,HWS-101-FIFO,FIFO,,csv,695,5dae40fc3ca28ebf67517c0c1ec60a857a0021be7378acf70a295a0206006ff0,VALID
HWS-102-BACS/fused_HWS-102-BACS.csv,fused_HWS-102-BACS.csv,HWS-102-BACS,BACS,,csv,1326859,6867fe1d49284574f7f995114ee91dfdce05eeb1260076eda260b8c75374a60f,VALID
HWS-102-BACS/logs/candidates_limo01.csv,candidates_limo01.csv,HWS-102-BACS,BACS,limo01,csv,89012,612a9ff4fdfb0adac6a506cef99c740042404a6946eabffdd4743df9a450c49e,VALID
HWS-102-BACS/logs/candidates_limo02.csv,candidates_limo02.csv,HWS-102-BACS,BACS,limo02,csv,89018,c8bfad7c5ea224dde92e1957164fe13909384bb282e9cae5798e804fcdd5da47,VALID
HWS-102-BACS/logs/clock_limo01_end.txt,clock_limo01_end.txt,HWS-102-BACS,BACS,limo01,txt,19,f5ea84f57a8e55099b1939236e2136ad90cb432ffd5bf741c675e43dfde06f58,VALID
HWS-102-BACS/logs/clock_limo01_start.txt,clock_limo01_start.txt,HWS-102-BACS,BACS,limo01,txt,18,e3e0ec81b835ee74b5e114ae429505ca2b44d5f3896e47e427a9cfe50678187d,VALID
HWS-102-BACS/logs/clock_limo02_end.txt,clock_limo02_end.txt,HWS-102-BACS,BACS,limo02,txt,18,62d08694a5cf584c98aa3e9c61864bc3a82079c9700d096b0ebd6839043e7074,VALID
HWS-102-BACS/logs/clock_limo02_start.txt,clock_limo02_start.txt,HWS-102-BACS,BACS,limo02,txt,18,bb0973f3fc9b820196cccc79fb2be07bd1468a5e6a9a2e52aac33b3f5742cf65,VALID
HWS-102-BACS/logs/received_server.csv,received_server.csv,HWS-102-BACS,BACS,,csv,599,38336a957e62a2475476028e0332356a74a2b4de240d5cb7ee32615e0aab1517,VALID
HWS-102-BACS/logs/serial_limo01.csv,serial_limo01.csv,HWS-102-BACS,BACS,limo01,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-102-BACS/logs/serial_limo02.csv,serial_limo02.csv,HWS-102-BACS,BACS,limo02,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-102-BACS/logs/serial_server.csv,serial_server.csv,HWS-102-BACS,BACS,,csv,695,5dae40fc3ca28ebf67517c0c1ec60a857a0021be7378acf70a295a0206006ff0,VALID
HWS-103-BACSPLUS/fused_HWS-103-BACSPLUS.csv,fused_HWS-103-BACSPLUS.csv,support,,,csv,1384444,28e85f123d79acf75a7c661889e28b3db645e21663ceef43bd75857e5c3fec5e,VALID
HWS-103-BACSPLUS/logs/candidates_limo01.csv,candidates_limo01.csv,support,,limo01,csv,89015,49993bcefcad115d41caffacf92a6b6c28cdb069346fe624d7c57581c3f6fd41,VALID
HWS-103-BACSPLUS/logs/candidates_limo02.csv,candidates_limo02.csv,support,,limo02,csv,89012,3ded38a23baa63fe133f5624e9004fc8c5e1ff58b8c2810fe6b189d4238d0135,VALID
HWS-103-BACSPLUS/logs/clock_limo01_end.txt,clock_limo01_end.txt,support,,limo01,txt,19,3a33a20ea332512cedcf6632483b979b8c869c0422883d27db04014ab2a77ba9,VALID
HWS-103-BACSPLUS/logs/clock_limo01_start.txt,clock_limo01_start.txt,support,,limo01,txt,18,3aac69faab08bafc540716ab8b089e8872ac42d2512baaebd5751931e22248f6,VALID
HWS-103-BACSPLUS/logs/clock_limo02_end.txt,clock_limo02_end.txt,support,,limo02,txt,18,15c517d75a6429580f288dbe1c3184f30d51c35fc2809a91940c90ad485a1e4f,VALID
HWS-103-BACSPLUS/logs/clock_limo02_start.txt,clock_limo02_start.txt,support,,limo02,txt,19,e55818d291d6e552e26bfe4110a0839cbcc5dbde7a5a27c23134f2f3f05cd235,VALID
HWS-103-BACSPLUS/logs/received_server.csv,received_server.csv,support,,,csv,599,38336a957e62a2475476028e0332356a74a2b4de240d5cb7ee32615e0aab1517,VALID
HWS-103-BACSPLUS/logs/serial_limo01.csv,serial_limo01.csv,support,,limo01,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-103-BACSPLUS/logs/serial_limo02.csv,serial_limo02.csv,support,,limo02,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-103-BACSPLUS/logs/serial_server.csv,serial_server.csv,support,,,csv,695,5dae40fc3ca28ebf67517c0c1ec60a857a0021be7378acf70a295a0206006ff0,VALID
HWS-104-FIFO/fused_HWS-104-FIFO.csv,fused_HWS-104-FIFO.csv,HWS-104-FIFO,FIFO,,csv,1323934,5235b45f6689a51cbe067431df9af4ae4a615f70545b7b3ef1f186c9825f4744,VALID
HWS-104-FIFO/logs/candidates_limo01.csv,candidates_limo01.csv,HWS-104-FIFO,FIFO,limo01,csv,89018,380abb9c93511d5c292d9509a8080eca3e2be9dab567fb8ed877068e9ea9b44e,VALID
HWS-104-FIFO/logs/candidates_limo02.csv,candidates_limo02.csv,HWS-104-FIFO,FIFO,limo02,csv,89010,42be4684c8dbd661bfe17743b2140c293da6e8c8b774802732405b21492e0bde,VALID
HWS-104-FIFO/logs/clock_limo01_end.txt,clock_limo01_end.txt,HWS-104-FIFO,FIFO,limo01,txt,18,7dda7f8c8b7a35a5bb291a70796d58a617648caa387ce32868d9a45e21afd790,VALID
HWS-104-FIFO/logs/clock_limo01_start.txt,clock_limo01_start.txt,HWS-104-FIFO,FIFO,limo01,txt,19,46859faa04bfa4c56016d1f5671ae2930303875a048963ade90c03615c5e0bb9,VALID
HWS-104-FIFO/logs/clock_limo02_end.txt,clock_limo02_end.txt,HWS-104-FIFO,FIFO,limo02,txt,19,c2aeb257e3086df0cf290ebc7ee7db52b56386a8ebb734886df407a3847d69fc,VALID
HWS-104-FIFO/logs/clock_limo02_start.txt,clock_limo02_start.txt,HWS-104-FIFO,FIFO,limo02,txt,19,aa6190eaf43cc32a7d5ee07b3d860334712cd88ced3e41a09cbbc5aa9be2c4ed,VALID
HWS-104-FIFO/logs/received_server.csv,received_server.csv,HWS-104-FIFO,FIFO,,csv,599,38336a957e62a2475476028e0332356a74a2b4de240d5cb7ee32615e0aab1517,VALID
HWS-104-FIFO/logs/serial_limo01.csv,serial_limo01.csv,HWS-104-FIFO,FIFO,limo01,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-104-FIFO/logs/serial_limo02.csv,serial_limo02.csv,HWS-104-FIFO,FIFO,limo02,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-104-FIFO/logs/serial_server.csv,serial_server.csv,HWS-104-FIFO,FIFO,,csv,695,5dae40fc3ca28ebf67517c0c1ec60a857a0021be7378acf70a295a0206006ff0,VALID
HWS-105-BACS/fused_HWS-105-BACS.csv,fused_HWS-105-BACS.csv,HWS-105-BACS,BACS,,csv,1326643,f2703308a9f0d48b11b36fc7026719e157b9f20af642a0df6ea47ea947d1322c,VALID
HWS-105-BACS/logs/candidates_limo01.csv,candidates_limo01.csv,HWS-105-BACS,BACS,limo01,csv,89008,bdf9f07e6559e61e41a1c37bd39f1188efb1044b8ca7f57363b123560fded477,VALID
HWS-105-BACS/logs/candidates_limo02.csv,candidates_limo02.csv,HWS-105-BACS,BACS,limo02,csv,89013,76dc04b645e2d1826c2ec3c9e7c60aa80e7e3b4f4a571bb8851dadcbffcbcc6d,VALID
HWS-105-BACS/logs/clock_limo01_end.txt,clock_limo01_end.txt,HWS-105-BACS,BACS,limo01,txt,18,525f9569e073e2e0c95046ec8df3f99c2d4599d3104a752869829dce5eaa3207,VALID
HWS-105-BACS/logs/clock_limo01_start.txt,clock_limo01_start.txt,HWS-105-BACS,BACS,limo01,txt,18,e68d09da3a29533ab55ceca325b40aad96ba8b00f03d121eb1255bb27d4b1f16,VALID
HWS-105-BACS/logs/clock_limo02_end.txt,clock_limo02_end.txt,HWS-105-BACS,BACS,limo02,txt,18,6002c67171abc1a2a5fcfe247f280b792f82fd17de60857f6e8a07c93cae507b,VALID
HWS-105-BACS/logs/clock_limo02_start.txt,clock_limo02_start.txt,HWS-105-BACS,BACS,limo02,txt,18,00b7994e555576b17411164b4f21d232dc6ab1f88f3efef13a5f0f66ac0d5bf3,VALID
HWS-105-BACS/logs/received_server.csv,received_server.csv,HWS-105-BACS,BACS,,csv,599,38336a957e62a2475476028e0332356a74a2b4de240d5cb7ee32615e0aab1517,VALID
HWS-105-BACS/logs/serial_limo01.csv,serial_limo01.csv,HWS-105-BACS,BACS,limo01,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-105-BACS/logs/serial_limo02.csv,serial_limo02.csv,HWS-105-BACS,BACS,limo02,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-105-BACS/logs/serial_server.csv,serial_server.csv,HWS-105-BACS,BACS,,csv,695,5dae40fc3ca28ebf67517c0c1ec60a857a0021be7378acf70a295a0206006ff0,VALID
HWS-106-BACSPLUS/fused_HWS-106-BACSPLUS.csv,fused_HWS-106-BACSPLUS.csv,support,,,csv,1384628,7de97513440305daab614d073cfbefde3f31d58e393d179e1bbb2445632b3b9a,VALID
HWS-106-BACSPLUS/logs/candidates_limo01.csv,candidates_limo01.csv,support,,limo01,csv,89013,892b1a1182ea1812520465b063d905250f8e8c0351a1b4a864c619eeb05e68c8,VALID
HWS-106-BACSPLUS/logs/candidates_limo02.csv,candidates_limo02.csv,support,,limo02,csv,89012,cca94922223b56840341e57288665b95d88897bdbcd206c339dd37491b46f40c,VALID
HWS-106-BACSPLUS/logs/clock_limo01_end.txt,clock_limo01_end.txt,support,,limo01,txt,18,afd37cc1eb6b4f6ea90c460fe0477774eea511c779fa0a420bd01d4dfa50bc85,VALID
HWS-106-BACSPLUS/logs/clock_limo01_start.txt,clock_limo01_start.txt,support,,limo01,txt,18,861f310d4cc0e21ae654ae14bbfa8daa7a83c7d25ca605e0427b39530ab103ae,VALID
HWS-106-BACSPLUS/logs/clock_limo02_end.txt,clock_limo02_end.txt,support,,limo02,txt,19,7575898fab69f76e1adba9e3d9ffdb4bb8cccb6e53a311bf79a124bfc8eede2f,VALID
HWS-106-BACSPLUS/logs/clock_limo02_start.txt,clock_limo02_start.txt,support,,limo02,txt,19,61529c1ee7ee1198e8fb382d987dcd2e64643e6b8436a5d50c71e4bd2e1aa2e3,VALID
HWS-106-BACSPLUS/logs/received_server.csv,received_server.csv,support,,,csv,599,38336a957e62a2475476028e0332356a74a2b4de240d5cb7ee32615e0aab1517,VALID
HWS-106-BACSPLUS/logs/serial_limo01.csv,serial_limo01.csv,support,,limo01,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-106-BACSPLUS/logs/serial_limo02.csv,serial_limo02.csv,support,,limo02,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-106-BACSPLUS/logs/serial_server.csv,serial_server.csv,support,,,csv,695,5dae40fc3ca28ebf67517c0c1ec60a857a0021be7378acf70a295a0206006ff0,VALID
HWS-107-FIFO/fused_HWS-107-FIFO.csv,fused_HWS-107-FIFO.csv,HWS-107-FIFO,FIFO,,csv,1324119,0f13a1d1c78e5f5ef38b7f4a15238390db16b64b0645c35d5b8465c15dadecf4,VALID
HWS-107-FIFO/logs/candidates_limo01.csv,candidates_limo01.csv,HWS-107-FIFO,FIFO,limo01,csv,89011,af2bbf7b078e1a92c74b7ca73012ed6795dd4fcd6e44c28dcbab6f02b1f9fe57,VALID
HWS-107-FIFO/logs/candidates_limo02.csv,candidates_limo02.csv,HWS-107-FIFO,FIFO,limo02,csv,89021,b60fa5d62bed8cc0c9a5396262b451a30ad91510e964c98d4277c795d0f747db,VALID
HWS-107-FIFO/logs/clock_limo01_end.txt,clock_limo01_end.txt,HWS-107-FIFO,FIFO,limo01,txt,18,9f26eef5d47d4b366028ce46deceb3f5a8980b50332fe607c1d0687224d2c777,VALID
HWS-107-FIFO/logs/clock_limo01_start.txt,clock_limo01_start.txt,HWS-107-FIFO,FIFO,limo01,txt,16,ba24fb14e0215909813c7423b06d237b3662fbb071aff1fa2ec55dfa1cee1884,VALID
HWS-107-FIFO/logs/clock_limo02_end.txt,clock_limo02_end.txt,HWS-107-FIFO,FIFO,limo02,txt,18,8f265110610ae750e2c06067955282637726bfd45b8b92c8d93e227f06242adc,VALID
HWS-107-FIFO/logs/clock_limo02_start.txt,clock_limo02_start.txt,HWS-107-FIFO,FIFO,limo02,txt,18,021d2f31e4a9be4ab77bb3d9a8de6cfeacf59382bf31841d5eed3cab4ef2746b,VALID
HWS-107-FIFO/logs/received_server.csv,received_server.csv,HWS-107-FIFO,FIFO,,csv,599,38336a957e62a2475476028e0332356a74a2b4de240d5cb7ee32615e0aab1517,VALID
HWS-107-FIFO/logs/serial_limo01.csv,serial_limo01.csv,HWS-107-FIFO,FIFO,limo01,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-107-FIFO/logs/serial_limo02.csv,serial_limo02.csv,HWS-107-FIFO,FIFO,limo02,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-107-FIFO/logs/serial_server.csv,serial_server.csv,HWS-107-FIFO,FIFO,,csv,695,5dae40fc3ca28ebf67517c0c1ec60a857a0021be7378acf70a295a0206006ff0,VALID
HWS-108-BACS/fused_HWS-108-BACS.csv,fused_HWS-108-BACS.csv,HWS-108-BACS,BACS,,csv,1326934,50b1b14e56ca75ab74fc3681ae490979d7d4d903bb97d07d573732830e396e44,VALID
HWS-108-BACS/logs/candidates_limo01.csv,candidates_limo01.csv,HWS-108-BACS,BACS,limo01,csv,89008,9cf733376f99593161e426117d28dc9333bd4b460d7a521c407c9780db32e8f1,VALID
HWS-108-BACS/logs/candidates_limo02.csv,candidates_limo02.csv,HWS-108-BACS,BACS,limo02,csv,89017,d87729e21d342a2de9d016bf289e4f5519fa93ef2941955c1e3f1057ac0fb84e,VALID
HWS-108-BACS/logs/clock_limo01_end.txt,clock_limo01_end.txt,HWS-108-BACS,BACS,limo01,txt,18,f70ad07c017e3d8ad5a5bd020aa22326eadf9aa45c0969dcfa8e14c9ec8ac9e5,VALID
HWS-108-BACS/logs/clock_limo01_start.txt,clock_limo01_start.txt,HWS-108-BACS,BACS,limo01,txt,18,1e848bb071654691ec09bc4fa8b1bab476f7b6290727421e44f79f20b0e2f7ad,VALID
HWS-108-BACS/logs/clock_limo02_end.txt,clock_limo02_end.txt,HWS-108-BACS,BACS,limo02,txt,18,0f3c8b6c0f11b2aef12a1b1f0bdf82a4e6c8adec2b03719bc17a7c8d54302b65,VALID
HWS-108-BACS/logs/clock_limo02_start.txt,clock_limo02_start.txt,HWS-108-BACS,BACS,limo02,txt,18,c0ec47632e832a1f16e9b0a28e4a3baa3d6e31311acf8c5d20744f5915cb4a88,VALID
HWS-108-BACS/logs/received_server.csv,received_server.csv,HWS-108-BACS,BACS,,csv,599,38336a957e62a2475476028e0332356a74a2b4de240d5cb7ee32615e0aab1517,VALID
HWS-108-BACS/logs/serial_limo01.csv,serial_limo01.csv,HWS-108-BACS,BACS,limo01,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-108-BACS/logs/serial_limo02.csv,serial_limo02.csv,HWS-108-BACS,BACS,limo02,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-108-BACS/logs/serial_server.csv,serial_server.csv,HWS-108-BACS,BACS,,csv,695,5dae40fc3ca28ebf67517c0c1ec60a857a0021be7378acf70a295a0206006ff0,VALID
HWS-109-BACSPLUS/fused_HWS-109-BACSPLUS.csv,fused_HWS-109-BACSPLUS.csv,support,,,csv,1384626,aca49a845ccf54935e62e58b8aa56eb95e38f8325640bd587959669f1544b3cd,VALID
HWS-109-BACSPLUS/logs/candidates_limo01.csv,candidates_limo01.csv,support,,limo01,csv,89012,861408b787231f39da9053767f577acf27ce6e5fcdaede848c86ab6ef408c88e,VALID
HWS-109-BACSPLUS/logs/candidates_limo02.csv,candidates_limo02.csv,support,,limo02,csv,89009,7888f8d81434ca20499e7a8a4e695f6fe93ec7c10129c0aeb7d23fd7f84cf8d5,VALID
HWS-109-BACSPLUS/logs/clock_limo01_end.txt,clock_limo01_end.txt,support,,limo01,txt,18,e6d38c9218f51dfc218882055717340b5e029c792543e375e1a533cd5727536d,VALID
HWS-109-BACSPLUS/logs/clock_limo01_start.txt,clock_limo01_start.txt,support,,limo01,txt,19,5d8a484a94a27cea01d48c72c777876b868bdcfed7ca9456eee8abbee4b9a367,VALID
HWS-109-BACSPLUS/logs/clock_limo02_end.txt,clock_limo02_end.txt,support,,limo02,txt,18,d63b0919e8f01865c7a45bba06e17b3e591f985a85fc98a8d80c2bc94d64ab42,VALID
HWS-109-BACSPLUS/logs/clock_limo02_start.txt,clock_limo02_start.txt,support,,limo02,txt,17,5829de6b883f791e64f84e7e61a9c02e9087975f9242e2e9daf2db1af4c33fab,VALID
HWS-109-BACSPLUS/logs/received_server.csv,received_server.csv,support,,,csv,599,38336a957e62a2475476028e0332356a74a2b4de240d5cb7ee32615e0aab1517,VALID
HWS-109-BACSPLUS/logs/serial_limo01.csv,serial_limo01.csv,support,,limo01,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-109-BACSPLUS/logs/serial_limo02.csv,serial_limo02.csv,support,,limo02,csv,361,406aeb364c24dabad415cc1aad11fbcee846504721a5a44a4454b79aa318a2ae,VALID
HWS-109-BACSPLUS/logs/serial_server.csv,serial_server.csv,support,,,csv,695,5dae40fc3ca28ebf67517c0c1ec60a857a0021be7378acf70a295a0206006ff0,VALID
HWS-110-FIFO/fused_HWS-110-FIFO.csv,fused_HWS-110-FIFO.csv,HWS-110-FIFO,FIFO,,csv,1324245,933bfde9e7f43d85f5f87b5d35299c88b62bd6a3a52b2c66fb373a7cb393c3c8,VALID
HWS-110-FIFO/logs/candidates_limo01.csv,candidates_limo01.csv,HWS-110-FIFO,FIFO,limo01,csv,89009,6bde7ef81b43b1c21d75dea3476a2e49d8bee7f60154e23336719b01e4943eee,VALID
HWS-110-FIFO/logs/candidates_limo02.csv,candidates_limo02.csv,HWS-110-FIFO,FIFO,limo02,csv,89014,56f02ae32480c9b72347c53c7295abe6114dcd989cc22da83b90d96a3dcc1041,VALID
HWS-110-FIFO/logs/clock_limo01_end.txt,clock_limo01_end.txt,HWS-110-FIFO,FIFO,limo01,txt,18,3372b209531a06c5d4b55cb34edcb6dfd5b24c76f9ac9d72d60e1795bead2db2,VALID
HWS-110-FIFO/logs/clock_limo01_start.txt,clock_limo01_start.txt,HWS-110-FIFO,FIFO,limo01,txt,19,3b09836f962a74681312f49b32661822c5db5b87e2e6bf8877992edde9fde11d,VALID
HWS-110-FIFO/logs/clock_limo02_end.txt,clock_limo02_end.txt,HWS-110-FIFO,FIFO,limo02,txt,18,1bd05b08e5be7b4711670c6176bebda3c97752e45514185f314194ed8474174a,VALID
HWS-110-FIFO/logs/clock_limo02_start.txt,clock_limo02_start.txt,HWS-110-FIFO,FIFO,limo02,txt,18,5244037add88f1f07b0d53b863fce5863cc2af2b47b02e6b31b3f13bf8a237a4,VALID
